node1,node2
NDUFA3,PYCR2
NDUFA3,PYCR3
NDUFA3,VNN1
NDUFA3,VNN2
NDUFA3,VNN3P
NDUFA4,ABAT
NDUFA4,ALDH1B1
NDUFA4,ALDH2
NDUFA4,ALDH3A2
NDUFA4,ALDH7A1
NDUFA4,ALDH9A1
NDUFA4,CFAP410
NDUFA4,ENTPD1
NDUFA4,ENTPD3
NDUFA4,ENTPD8
NDUFA4L2,ABAT
NDUFA4,LEFTY1
NDUFA4,MARK1
NDUFA4,PFKL
NDUFA4,PFKM
NDUFA4,PFKP
NDUFA4,PYCR1
NDUFA4,PYCR2
NDUFA4,PYCR3
NDUFA4,VNN1
NDUFA4,VNN2
NDUFA4,VNN3P
NDUFA5,ABAT
NDUFA5,ALDH1B1
NDUFA5,ALDH2
NDUFA5,ALDH3A2
NDUFA5,ALDH7A1
NDUFA5,ALDH9A1
NDUFA5,CFAP410
NDUFA5,ENTPD1
NDUFA5,ENTPD3
NDUFA5,ENTPD8
NDUFA5,LEFTY1
NDUFA5,MARK1
NDUFA5,PFKL
NDUFA5,PFKM
NDUFA5,PFKP
NDUFA5,PYCR1
NDUFA5,PYCR2
NDUFA5,PYCR3
NDUFA5,VNN1
NDUFA5,VNN2
NDUFA5,VNN3P
NDUFA6,ABAT
NDUFA6,ALDH1B1
NDUFA6,ALDH2
NDUFA6,ALDH3A2
NDUFA6,ALDH7A1
NDUFA6,ALDH9A1
NDUFA6,CFAP410
NDUFA6,ENTPD1
NDUFA6,ENTPD3
NDUFA6,ENTPD8
NDUFA6,LEFTY1
NDUFA6,MARK1
NDUFA6,PFKL
NDUFA6,PFKM
NDUFA6,PFKP
NDUFA6,PYCR1
NDUFA6,PYCR2
NDUFA6,PYCR3
NDUFA6,VNN1
NDUFA6,VNN2
NDUFA6,VNN3P
NDUFA7,ABAT
NDUFA7,ALDH1B1
NDUFA7,ALDH2
NDUFA7,ALDH3A2
NDUFA7,ALDH7A1
NDUFA7,ALDH9A1
NDUFA7,CFAP410
NDUFA7,ENTPD1
NDUFA7,ENTPD3
NDUFA7,ENTPD8
NDUFA7,LEFTY1
NDUFA7,MARK1
NDUFA7,PFKL
NDUFA7,PFKM
NDUFA7,PFKP
NDUFA7,PYCR1
NDUFA7,PYCR2
NDUFA7,PYCR3
NDUFA7,VNN1
NDUFA7,VNN2
NDUFA7,VNN3P
NDUFA8,ABAT
NDUFA8,ALDH1B1
NDUFA8,ALDH2
NDUFA8,ALDH3A2
NDUFA8,ALDH7A1
NDUFA8,ALDH9A1
NDUFA8,CFAP410
NDUFA8,ENTPD1
NDUFA8,ENTPD3
NDUFA8,ENTPD8
NDUFA8,LEFTY1
NDUFA8,MARK1
NDUFA8,PFKL
NDUFA8,PFKM
NDUFA8,PFKP
NDUFA8,PYCR1
NDUFA8,PYCR2
NDUFA8,PYCR3
NDUFA8,VNN1
NDUFA8,VNN2
NDUFA8,VNN3P
NDUFA9,ABAT
NDUFA9,ALDH1B1
NDUFA9,ALDH2
NDUFA9,ALDH3A2
NDUFA9,ALDH7A1
NDUFA9,ALDH9A1
NDUFA9,CFAP410
NDUFA9,ENTPD1
NDUFA9,ENTPD3
NDUFA9,ENTPD8
NDUFA9,LEFTY1
NDUFA9,MARK1
NDUFA9,PFKL
NDUFA9,PFKM
NDUFA9,PFKP
NDUFA9,PYCR1
NDUFA9,PYCR2
NDUFA9,PYCR3
NDUFA9,VNN1
NDUFA9,VNN2
NDUFA9,VNN3P
NDUFAB1,ABAT
NDUFAB1,ALDH1B1
NDUFAB1,ALDH2
NDUFAB1,ALDH3A2
NDUFAB1,ALDH7A1
NDUFAB1,ALDH9A1
NDUFAB1,CFAP410
NDUFAB1,ENTPD1
NDUFAB1,ENTPD3
NDUFAB1,ENTPD8
NDUFAB1,LEFTY1
NDUFAB1,MARK1
NDUFAB1,PFKL
NDUFAB1,PFKM
NDUFAB1,PFKP
NDUFAB1,PYCR1
NDUFAB1,PYCR2
NDUFAB1,PYCR3
NDUFAB1,VNN1
NDUFAB1,VNN2
NDUFAB1,VNN3P
NDUFB10,ABAT
NDUFB10,ALDH1B1
NDUFB10,ALDH2
NDUFB10,ALDH3A2
NDUFB10,ALDH7A1
NDUFB10,ALDH9A1
NDUFB10,CFAP410
NDUFB10,ENTPD1
NDUFB10,ENTPD3
NDUFB10,ENTPD8
NDUFB10,LEFTY1
NDUFB10,MARK1
NDUFB10,PFKL
NDUFB10,PFKM
NDUFB10,PFKP
NDUFB10,PYCR1
NDUFB10,PYCR2
NDUFB10,PYCR3
NDUFB10,VNN1
NDUFB10,VNN2
NDUFB10,VNN3P
NDUFB11,ABAT
NDUFB1,ABAT
NDUFB1,ALDH1B1
NDUFB1,ALDH2
NDUFB1,ALDH3A2
NDUFB1,ALDH7A1
NDUFB1,ALDH9A1
NDUFB1,CFAP410
NDUFB1,ENTPD1
NDUFB1,ENTPD3
NDUFB1,ENTPD8
NDUFB1,LEFTY1
NDUFB1,MARK1
NDUFB1,PFKL
NDUFB1,PFKM
NDUFB1,PFKP
NDUFB1,PYCR1
NDUFB1,PYCR2
NDUFB1,PYCR3
NDUFB1,VNN1
NDUFB1,VNN2
NDUFB1,VNN3P
NDUFB2,ABAT
NDUFB2,ALDH1B1
NDUFB2,ALDH2
NDUFB2,ALDH3A2
NDUFB2,ALDH7A1
NDUFB2,ALDH9A1
NDUFB2,CFAP410
NDUFB2,ENTPD1
NDUFB2,ENTPD3
NDUFB2,ENTPD8
NDUFB2,LEFTY1
NDUFB2,MARK1
NDUFB2,PFKL
NDUFB2,PFKM
NDUFB2,PFKP
NDUFB2,PYCR1
NDUFB2,PYCR2
NDUFB2,PYCR3
NDUFB2,VNN1
NDUFB2,VNN2
NDUFB2,VNN3P
NDUFB3,ABAT
NDUFB3,ALDH1B1
NDUFB3,ALDH2
NDUFB3,ALDH3A2
NDUFB3,ALDH7A1
NDUFB3,ALDH9A1
NDUFB3,CFAP410
NDUFB3,ENTPD1
NDUFB3,ENTPD3
NDUFB3,ENTPD8
NDUFB3,LEFTY1
NDUFB3,MARK1
NDUFB3,PFKL
NDUFB3,PFKM
NDUFB3,PFKP
NDUFB3,PYCR1
NDUFB3,PYCR2
NDUFB3,PYCR3
NDUFB3,VNN1
NDUFB3,VNN2
NDUFB3,VNN3P
NDUFB4,ABAT
NDUFB4,ALDH1B1
NDUFB4,ALDH2
NDUFB4,ALDH3A2
NDUFB4,ALDH7A1
NDUFB4,ALDH9A1
NDUFB4,CFAP410
NDUFB4,ENTPD1
NDUFB4,ENTPD3
NDUFB4,ENTPD8
NDUFB4,LEFTY1
NDUFB4,MARK1
NDUFB4,PFKL
NDUFB4,PFKM
NDUFB4,PFKP
NDUFB4,PYCR1
NDUFB4,PYCR2
NDUFB4,PYCR3
NDUFB4,VNN1
NDUFB4,VNN2
NDUFB4,VNN3P
NDUFB5,ABAT
NDUFB5,ALDH1B1
NDUFB5,ALDH2
NDUFB5,ALDH3A2
NDUFB5,ALDH7A1
NDUFB5,ALDH9A1
NDUFB5,CFAP410
NDUFB5,ENTPD1
NDUFB5,ENTPD3
NDUFB5,ENTPD8
NDUFB5,LEFTY1
NDUFB5,MARK1
NDUFB5,PFKL
NDUFB5,PFKM
NDUFB5,PFKP
NDUFB5,PYCR1
NDUFB5,PYCR2
NDUFB5,PYCR3
NDUFB5,VNN1
NDUFB5,VNN2
NDUFB5,VNN3P
NDUFB6,ABAT
NDUFB6,ALDH1B1
NDUFB6,ALDH2
NDUFB6,ALDH3A2
NDUFB6,ALDH7A1
NDUFB6,ALDH9A1
NDUFB6,CFAP410
NDUFB6,ENTPD1
NDUFB6,ENTPD3
NDUFB6,ENTPD8
NDUFB6,LEFTY1
NDUFB6,MARK1
NDUFB6,PFKL
NDUFB6,PFKM
NDUFB6,PFKP
NDUFB6,PYCR1
NDUFB6,PYCR2
NDUFB6,PYCR3
NDUFB6,VNN1
NDUFB6,VNN2
NDUFB6,VNN3P
NDUFB7,ABAT
NDUFB7,ALDH1B1
NDUFB7,ALDH2
NDUFB7,ALDH3A2
NDUFB7,ALDH7A1
NDUFB7,ALDH9A1
NDUFB7,CFAP410
NDUFB7,ENTPD1
NDUFB7,ENTPD3
NDUFB7,ENTPD8
NDUFB7,LEFTY1
NDUFB7,MARK1
NDUFB7,PFKL
NDUFB7,PFKM
NDUFB7,PFKP
NDUFB7,PYCR1
NDUFB7,PYCR2
NDUFB7,PYCR3
NDUFB7,VNN1
NDUFB7,VNN2
NDUFB7,VNN3P
NDUFB8,ABAT
NDUFB8,ALDH1B1
NDUFB8,ALDH2
NDUFB8,ALDH3A2
NDUFB8,ALDH7A1
NDUFB8,ALDH9A1
NDUFB8,CFAP410
NDUFB8,ENTPD1
NDUFB8,ENTPD3
NDUFB8,ENTPD8
NDUFB8,LEFTY1
NDUFB8,MARK1
NDUFB8,PFKL
NDUFB8,PFKM
NDUFB8,PFKP
NDUFB8,PYCR1
NDUFB8,PYCR2
NDUFB8,PYCR3
NDUFB8,VNN1
NDUFB8,VNN2
NDUFB8,VNN3P
NDUFB9,ABAT
NDUFB9,ALDH1B1
NDUFB9,ALDH2
NDUFB9,ALDH3A2
NDUFB9,ALDH7A1
NDUFB9,ALDH9A1
NDUFB9,CFAP410
NDUFB9,ENTPD1
NDUFB9,ENTPD3
NDUFB9,ENTPD8
NDUFB9,LEFTY1
NDUFB9,MARK1
NDUFB9,PFKL
NDUFB9,PFKM
NDUFB9,PFKP
NDUFB9,PYCR1
NDUFB9,PYCR2
NDUFB9,PYCR3
NDUFB9,VNN1
NDUFB9,VNN2
NDUFB9,VNN3P
NDUFC1,ABAT
NDUFC1,ALDH1B1
NDUFC1,ALDH2
NDUFC1,ALDH3A2
NDUFC1,ALDH7A1
NDUFC1,ALDH9A1
NDUFC1,CFAP410
NDUFC1,ENTPD1
NDUFC1,ENTPD3
NDUFC1,ENTPD8
NDUFC1,LEFTY1
NDUFC1,MARK1
NDUFC1,PFKL
NDUFC1,PFKM
NDUFC1,PFKP
NDUFC1,PYCR1
NDUFC1,PYCR2
NDUFC1,PYCR3
NDUFC1,VNN1
NDUFC1,VNN2
NDUFC1,VNN3P
NDUFC2,ABAT
NDUFC2,ALDH1B1
NDUFC2,ALDH2
NDUFC2,ALDH3A2
NDUFC2,ALDH7A1
NDUFC2,ALDH9A1
NDUFC2,CFAP410
NDUFC2,ENTPD1
NDUFC2,ENTPD3
NDUFC2,ENTPD8
NDUFC2,LEFTY1
NDUFC2,MARK1
NDUFC2,PFKL
NDUFC2,PFKM
NDUFC2,PFKP
NDUFC2,PYCR1
NDUFC2,PYCR2
NDUFC2,PYCR3
NDUFC2,VNN1
NDUFC2,VNN2
NDUFC2,VNN3P
NDUFS1,ABAT
NDUFS1,ALDH1B1
NDUFS1,ALDH2
NDUFS1,ALDH3A2
NDUFS1,ALDH7A1
NDUFS1,ALDH9A1
NDUFS1,CFAP410
NDUFS1,ENTPD1
NDUFS1,ENTPD3
NDUFS1,ENTPD8
NDUFS1,LEFTY1
NDUFS1,MARK1
NDUFS1,PFKL
NDUFS1,PFKM
NDUFS1,PFKP
NDUFS1,PYCR1
NDUFS1,PYCR2
NDUFS1,PYCR3
NDUFS1,VNN1
NDUFS1,VNN2
NDUFS1,VNN3P
NDUFS2,ALDH1B1
NDUFS2,ALDH2
NDUFS2,ALDH3A2
NDUFS2,ALDH7A1
NDUFS2,ALDH9A1
NDUFS2,CFAP410
NDUFS2,ENTPD1
NDUFS2,ENTPD3
NDUFS2,ENTPD8
NDUFS2,GAPDH
NDUFS2,HSD17B3
NDUFS2,HSD3B1
NDUFS2,LEFTY1
NDUFS2,MARK1
NDUFS2,MDH1
NDUFS2,NADK
NDUFS2,PFKL
NDUFS2,PFKM
NDUFS2,PFKP
NDUFS2,PYCR1
NDUFS2,PYCR2
NDUFS2,PYCR3
NDUFS2,UGDH
NDUFS2,VNN1
NDUFS2,VNN2
NDUFS2,VNN3P
NDUFS3,ABAT
NDUFS3,ALDH1B1
NDUFS3,ALDH2
NDUFS3,ALDH3A2
NDUFS3,ALDH7A1
NDUFS3,ALDH9A1
NDUFS3,CFAP410
NDUFS3,ENTPD1
NDUFS3,ENTPD3
NDUFS3,ENTPD8
NDUFS3,GAPDH
NDUFS3,HSD17B3
NDUFS3,HSD3B1
NDUFS3,LEFTY1
NDUFS3,MARK1
NDUFS3,MDH1
NDUFS3,NADK
NDUFS3,PFKL
NDUFS3,PFKM
NDUFS3,PFKP
NDUFS3,PYCR1
NDUFS3,PYCR2
NDUFS3,PYCR3
NDUFS3,UGDH
NDUFS3,VNN1
NDUFS3,VNN2
NDUFS3,VNN3P
NDUFS4,ABAT
NDUFS4,ALDH1B1
NDUFS4,ALDH2
NDUFS4,ALDH3A2
NDUFS4,ALDH7A1
NDUFS4,ALDH9A1
NDUFS4,CFAP410
NDUFS4,ENTPD1
NDUFS4,ENTPD3
NDUFS4,ENTPD8
NDUFS4,LEFTY1
NDUFS4,MARK1
NDUFS4,PFKL
NDUFS4,PFKM
NDUFS4,PFKP
NDUFS4,PYCR1
NDUFS4,PYCR2
NDUFS4,PYCR3
NDUFS4,VNN1
NDUFS4,VNN2
NDUFS4,VNN3P
NDUFS5,ABAT
NDUFS5,ALDH1B1
NDUFS5,ALDH2
NDUFS5,ALDH3A2
NDUFS5,ALDH7A1
NDUFS5,ALDH9A1
NDUFS5,CFAP410
NDUFS5,ENTPD1
NDUFS5,ENTPD3
NDUFS5,ENTPD8
NDUFS5,LEFTY1
NDUFS5,MARK1
NDUFS5,PFKL
NDUFS5,PFKM
NDUFS5,PFKP
NDUFS5,PYCR1
NDUFS5,PYCR2
NDUFS5,PYCR3
NDUFS5,VNN1
NDUFS5,VNN2
NDUFS5,VNN3P
NDUFS6,ABAT
NDUFS6,ALDH1B1
NDUFS6,ALDH2
NDUFS6,ALDH3A2
NDUFS6,ALDH7A1
NDUFS6,ALDH9A1
NDUFS6,CFAP410
NDUFS6,ENTPD1
NDUFS6,ENTPD3
NDUFS6,ENTPD8
NDUFS6,LEFTY1
NDUFS6,MARK1
NDUFS6,PFKL
NDUFS6,PFKM
NDUFS6,PFKP
NDUFS6,PYCR1
NDUFS6,PYCR2
NDUFS6,PYCR3
NDUFS6,VNN1
NDUFS6,VNN2
NDUFS6,VNN3P
NDUFS7,ALDH1B1
NDUFS7,ALDH2
NDUFS7,ALDH3A2
NDUFS7,ALDH7A1
NDUFS7,ALDH9A1
NDUFS7,CFAP410
NDUFS7,ENTPD1
NDUFS7,ENTPD3
NDUFS7,ENTPD8
NDUFS7,GAPDH
NDUFS7,HSD17B3
NDUFS7,HSD3B1
NDUFS7,LEFTY1
NDUFS7,MARK1
NDUFS7,MDH1
NDUFS7,NADK
NDUFS7,PFKL
NDUFS7,PFKM
NDUFS7,PFKP
NDUFS7,PYCR1
NDUFS7,PYCR2
NDUFS7,PYCR3
NDUFS7,UGDH
NDUFS7,VNN1
NDUFS7,VNN2
NDUFS7,VNN3P
NDUFS8,ABAT
NDUFS8,ALDH1B1
NDUFS8,ALDH2
NDUFS8,ALDH3A2
NDUFS8,ALDH7A1
NDUFS8,ALDH9A1
NDUFS8,CFAP410
NDUFS8,ENTPD1
NDUFS8,ENTPD3
NDUFS8,ENTPD8
NDUFS8,LEFTY1
NDUFS8,MARK1
NDUFS8,PFKL
NDUFS8,PFKM
NDUFS8,PFKP
NDUFS8,PYCR1
NDUFS8,PYCR2
NDUFS8,PYCR3
NDUFS8,VNN1
NDUFS8,VNN2
NDUFS8,VNN3P
NDUFV1,ALDH1B1
NDUFV1,ALDH2
NDUFV1,ALDH3A2
NDUFV1,ALDH7A1
NDUFV1,ALDH9A1
NDUFV1,CFAP410
NDUFV1,ENTPD1
NDUFV1,ENTPD3
NDUFV1,ENTPD8
NDUFV1,LEFTY1
NDUFV1,MARK1
NDUFV1,PFKL
NDUFV1,PFKM
NDUFV1,PFKP
NDUFV1,PYCR1
NDUFV1,PYCR2
NDUFV1,PYCR3
NDUFV1,VNN1
NDUFV1,VNN2
NDUFV1,VNN3P
NDUFV2,ABAT
NDUFV2,ALDH1B1
NDUFV2,ALDH2
NDUFV2,ALDH3A2
NDUFV2,ALDH7A1
NDUFV2,ALDH9A1
NDUFV2,CFAP410
NDUFV2,ENTPD1
NDUFV2,ENTPD3
NDUFV2,ENTPD8
NDUFV2,LEFTY1
NDUFV2,MARK1
NDUFV2,PFKL
NDUFV2,PFKM
NDUFV2,PFKP
NDUFV2,PYCR1
NDUFV2,PYCR2
NDUFV2,PYCR3
NDUFV2,VNN1
NDUFV2,VNN2
NDUFV2,VNN3P
NDUFV3,ABAT
NDUFV3,ALDH1B1
NDUFV3,ALDH2
NDUFV3,ALDH3A2
NDUFV3,ALDH7A1
NDUFV3,ALDH9A1
NDUFV3,CFAP410
NDUFV3,ENTPD1
NDUFV3,ENTPD3
NDUFV3,ENTPD8
NDUFV3,LEFTY1
NDUFV3,MARK1
NDUFV3,PFKL
NDUFV3,PFKM
NDUFV3,PFKP
NDUFV3,PYCR1
NDUFV3,PYCR2
NDUFV3,PYCR3
NDUFV3,VNN1
NDUFV3,VNN2
NDUFV3,VNN3P
NECAP1,INPP4A
NECAP1,INPP4B
NECAP1,PIP5K1A
NECAP1,PIP5K1B
NECAP1,PIP5K1C
NECAP2,INPP4A
NECAP2,INPP4B
NECAP2,PIP5K1A
NECAP2,PIP5K1B
NECAP2,PIP5K1C
NEDD4,AK2
NEDD4,AMPD1
NEDD4,AMPD2
NEDD4,AMPD3
NEDD4,ANKH
NEDD4L,AK2
NEDD4L,AMPD1
NEDD4L,AMPD2
NEDD4L,AMPD3
NEDD4L,ANKH
NEDD4,LHPP
NEDD4L,LHPP
NEDD4L,NT5C1B
NEDD4L,PPA1
NEDD4,NT5C1B
NEDD4,PPA1
NEFL,AHCYL2
NEFL,AKAP1
NEFL,ATP1A1
NEFL,ATP1A2
NEFL,ATP1A3
NEFL,ATP1A4
NEFL,ATP1B1
NEFL,ATP1B2
NEFL,ATP1B3
NEFL,ATP2A1
NEFL,ATP2A2
NEFL,ATP2A3
NEFL,ATP2C1
NEFL,ATP2C2
NEFL,CACNA1C
NEFL,CACNA1D
NEFL,CACNA2D2
NEFL,CACNB2
NEFL,CACNB3
NEFL,CALM1
NEFL,CAMK2A
NEFL,CAMK2B
NEFL,CAMK2D
NEFL,CAMK2G
NEFL,FXYD1
NEFL,FXYD2
NEFL,FXYD3
NEFL,FXYD4
NEFL,FXYD6
NEFL,FXYD7
NEFL,GNAI1
NEFL,GNAI2
NEFL,PLN
NEFL,SLC17A3
NEFL,SLC24A1
NEFL,SLC24A2
NEFL,SLC24A3
NEFL,SLC24A4
NEFL,SLC24A5
NEFL,SLC4A4
NEFL,SLC4A5
NEFL,SLC4A7
NEFL,SLC4A9
NEFL,SLC8A1
NEFL,SLC8A2
NEFL,SLC8A3
NEFL,SLC8B1
NEFL,SLC9A6
NEFL,SLC9A7
NEFL,SLC9A8
NEFL,SLC9A9
NEFL,SLN
NEFL,SRI
NEFL,STX1A
NEFL,VAMP2
NEFL,VDAC1
NEFL,VDAC2
NEFL,VDAC3
NEU1,CMAS
NEU1,CTSA
NEU1,GAL3ST1
NEU1,GALC
NEU1,GBA1
NEU1,GLB1
NEU1,HEXA
NEU1,HEXB
NEU1,LCT
NEU1,NPL
NEU1,SLC17A5
NEU1,STS
NEU1,UGT8
NEU2,BCKDHB
NEU2,CMAS
NEU2,GAL3ST1
NEU2,GALC
NEU2,LCT
NEU2,NPL
NEU2,SLC17A5
NEU2,TMEM91
NEU2,UGT8
NEU3,CMAS
NEU3,GAL3ST1
NEU3,GALC
NEU3,LCT
NEU3,NPL
NEU3,UGT8
NEU4,BCKDHB
NEU4,CMAS
NEU4,GAL3ST1
NEU4,GALC
NEU4,LCT
NEU4,NPL
NEU4,SLC17A5
NEU4,TMEM91
NEU4,UGT8
NFE2L1,IL1B
NFE2L2,CYP1A1
NFE2L2,CYP1A2
NFE2L2,GSTA1
NFE2L2,GSTA2
NFE2L2,GSTA4
NFE2L2,GSTM1
NFE2L2,GSTM2
NFE2L2,GSTM3
NFE2L2,GSTP1
NFE2L2,GSTT1
NFE2L2,GSTZ1
NFE2L2,IL1B
NFE2L2,MPO
NFS1,AARS1
NFS1,AARS2
NFS1,ABAT
NFS1,AGXT2
NFS1,AGXT
NFS1,BCAT2
NFS1,GPT2
NFS1,GPT
NFS1,KYNU
NFS1,SCLY
NFS1,SLC1A5
NFS1,TAT
NFU1,MARS2
NGB,CP
NGB,FXN
NGB,IL1A
NGB,IL1B
NGB,KCNH2
NGB,NQO1
NGB,SLC9A7
NHERF1,CSF2RA
NHERF1,CSF2RB
NHERF1,CSF2
NHERF1,INPP5D
NHERF1,INPPL1
NHERF1,JAK2
NHERF1,SHC1
NHERF2,CSF2RA
NHERF2,CSF2RB
NHERF2,CSF2
NHERF2,INPP5D
NHERF2,INPPL1
NHERF2,JAK2
NHERF2,SHC1
NIPA1,MMGT1
NIPA1,MRS2
NIPA2,MMGT1
NIPA2,MRS2
NIPAL1,MMGT1
NIPAL1,MRS2
NIPAL2,MMGT1
NIPAL2,MRS2
NIPAL3,MMGT1
NIPAL3,MRS2
NIPAL4,MMGT1
NIPAL4,MRS2
NIT2,AASS
NIT2,ABAT
NIT2,ADA
NIT2,AGXT
NIT2,AMT
NIT2,AOC2
NIT2,AOC3
NIT2,ASNS
NIT2,ASPG
NIT2,BBOX1
NIT2,BCAT2
NIT2,CPS1
NIT2,CTPS1
NIT2,DAO
NIT2,DLD
NIT2,DLST
NIT2,FTCD
NIT2,GLDC
NIT2,GLS
NIT2,GLUD2
NIT2,GLUL
NIT2,GMPR2
NIT2,GMPR
NIT2,GMPS
NIT2,GNPDA1
NIT2,GNPDA2
NIT2,GOT1
NIT2,GOT2
NIT2,HAL
NIT2,HMBS
NIT2,IDH1
NIT2,IDH2
NIT2,IDH3A
NIT2,IDH3B
NIT2,IDH3G
NIT2,IL4I1
NIT2,KYAT1
NIT2,L2HGDH
NIT2,LDHAL6A
NIT2,MAOA
NIT2,MAOB
NIT2,MDH1
NIT2,ME2
NIT2,ME3
NIT2,NADSYN1
NIT2,NOS3
NIT2,OAT
NIT2,OGDHL
NIT2,OGDH
NIT2,P4HA1
NIT2,P4HA2
NIT2,P4HA3
NIT2,PCK2
NIT2,PC
NIT2,PLOD1
NIT2,PLOD2
NIT2,PLOD3
NIT2,PSAT1
NIT2,SHMT1
NIT2,TAT
NIT2,TMLHE
NIT2,UPB1
NKAIN1,HCN1
NKAIN1,HCN2
NKAIN1,HCN3
NKAIN1,HCN4
NKAIN1,KCNA7
NKAIN1,KCNAB2
NKAIN1,KCND1
NKAIN1,KCNH2
NKAIN1,KCNH4
NKAIN1,KCNK10
NKAIN1,KCNK16
NKAIN1,KCNK2
NKAIN1,KCNK6
NKAIN1,KCNN2
NKAIN1,KCNN4
NKAIN1,KCNQ1
NKAIN1,KCNQ2
NKAIN1,MFSD4B
NKAIN1,NALCN
NKAIN1,SCLT1
NKAIN1,SCN10A
NKAIN1,SCN11A
NKAIN1,SCN1A
NKAIN1,SCN1B
NKAIN1,SCN2A
NKAIN1,SCN2B
NKAIN1,SCN3A
NKAIN1,SCN3B
NKAIN1,SCN4A
NKAIN1,SCN4B
NKAIN1,SCN5A
NKAIN1,SCN7A
NKAIN1,SCN9A
NKAIN1,SCNN1A
NKAIN1,SCNN1B
NKAIN1,SCNN1D
NKAIN1,SCNN1G
NKAIN1,SLC10A1
NKAIN1,SLC17A1
NKAIN1,SLC17A2
NKAIN1,SLC17A3
NKAIN1,SLC1A1
NKAIN1,SLC1A2
NKAIN1,SLC1A3
NKAIN1,SLC1A4
NKAIN1,SLC1A5
NKAIN1,SLC1A6
NKAIN1,SLC20A1
NKAIN1,SLC20A2
NKAIN1,SLC23A1
NKAIN1,SLC23A2
NKAIN1,SLC24A1
NKAIN1,SLC28A2
NKAIN1,SLC34A1
NKAIN1,SLC34A2
NKAIN1,SLC34A3
NKAIN1,SLC38A1
NKAIN1,SLC38A2
NKAIN1,SLC38A5
NKAIN1,SLC44A1
NKAIN1,SLC4A10
NKAIN1,SLC4A11
NKAIN1,SLC4A5
NKAIN1,SLC4A8
NKAIN1,SLC5A10
NKAIN1,SLC5A11
NKAIN1,SLC5A1
NKAIN1,SLC5A2
NKAIN1,SLC5A3
NKAIN1,SLC5A4
NKAIN1,SLC5A5
NKAIN1,SLC5A7
NKAIN1,SLC5A9
NKAIN1,SLC6A11
NKAIN1,SLC6A12
NKAIN1,SLC6A13
NKAIN1,SLC6A18
NKAIN1,SLC6A1
NKAIN1,SLC6A2
NKAIN1,SLC6A3
NKAIN1,SLC6A4
NKAIN1,SLC6A5
NKAIN1,SLC6A6
NKAIN1,SLC6A7
NKAIN1,SLC6A8
NKAIN1,SLC6A9
NKAIN1,SLC8A3
NKAIN1,SLC9A1
NKAIN1,SLC9A2
NKAIN1,SLC9A3
NKAIN1,SLC9A4
NKAIN1,SLC9A5
NKAIN1,SLC9A6
NKAIN1,SLC9A7
NKAIN1,SLC9A8
NKAIN1,SLC9A9
NKAIN1,SLC9C1
NKAIN1,SLC9C2
NKAIN2,HCN1
NKAIN2,HCN2
NKAIN2,HCN3
NKAIN2,HCN4
NKAIN2,KCNA7
NKAIN2,KCNAB2
NKAIN2,KCND1
NKAIN2,KCNH2
NKAIN2,KCNH4
NKAIN2,KCNK10
NKAIN2,KCNK16
NKAIN2,KCNK2
NKAIN2,KCNK6
NKAIN2,KCNN2
NKAIN2,KCNN4
NKAIN2,KCNQ1
NKAIN2,KCNQ2
NKAIN2,MFSD4B
NKAIN2,NALCN
NKAIN2,SCLT1
NKAIN2,SCN10A
NKAIN2,SCN11A
NKAIN2,SCN1A
NKAIN2,SCN1B
NKAIN2,SCN2A
NKAIN2,SCN2B
NKAIN2,SCN3A
NKAIN2,SCN3B
NKAIN2,SCN4A
NKAIN2,SCN4B
NKAIN2,SCN5A
NKAIN2,SCN7A
NKAIN2,SCN9A
NKAIN2,SCNN1A
NKAIN2,SCNN1B
NKAIN2,SCNN1D
NKAIN2,SCNN1G
NKAIN2,SLC10A1
NKAIN2,SLC17A1
NKAIN2,SLC17A2
NKAIN2,SLC17A3
NKAIN2,SLC1A1
NKAIN2,SLC1A2
NKAIN2,SLC1A3
NKAIN2,SLC1A4
NKAIN2,SLC1A5
NKAIN2,SLC1A6
NKAIN2,SLC20A1
NKAIN2,SLC20A2
NKAIN2,SLC23A1
NKAIN2,SLC23A2
NKAIN2,SLC24A1
NKAIN2,SLC28A2
NKAIN2,SLC34A1
NKAIN2,SLC34A2
NKAIN2,SLC34A3
NKAIN2,SLC38A1
NKAIN2,SLC38A2
NKAIN2,SLC38A5
NKAIN2,SLC44A1
NKAIN2,SLC4A10
NKAIN2,SLC4A11
NKAIN2,SLC4A5
NKAIN2,SLC4A8
NKAIN2,SLC5A10
NKAIN2,SLC5A11
NKAIN2,SLC5A1
NKAIN2,SLC5A2
NKAIN2,SLC5A3
NKAIN2,SLC5A4
NKAIN2,SLC5A5
NKAIN2,SLC5A7
NKAIN2,SLC5A9
NKAIN2,SLC6A11
NKAIN2,SLC6A12
NKAIN2,SLC6A13
NKAIN2,SLC6A18
NKAIN2,SLC6A1
NKAIN2,SLC6A2
NKAIN2,SLC6A3
NKAIN2,SLC6A4
NKAIN2,SLC6A5
NKAIN2,SLC6A6
NKAIN2,SLC6A7
NKAIN2,SLC6A8
NKAIN2,SLC6A9
NKAIN2,SLC8A3
NKAIN2,SLC9A1
NKAIN2,SLC9A2
NKAIN2,SLC9A3
NKAIN2,SLC9A4
NKAIN2,SLC9A5
NKAIN2,SLC9A6
NKAIN2,SLC9A7
NKAIN2,SLC9A8
NKAIN2,SLC9A9
