gene_name,entry_name
GCDH,K7EQ99_HUMAN
GCDH,A0AAQ5BHF4_HUMAN
GCDH,A0A2L2DH26_HUMAN
GCDH,A0A2H4FX70_HUMAN
GCDH,K7ERX1_HUMAN
GCDH,A0A1L3A5T2_HUMAN
GCDH,A0A2H4FX52_HUMAN
GCDH,A0A1L3A5U7_HUMAN
BDH1,BDH_HUMAN
BDH1,C9JEB9_HUMAN
BDH1,C9K0G7_HUMAN
BDH1,E9PCG9_HUMAN
BDH1,C9JQ90_HUMAN
BDH1,C9JM78_HUMAN
BDH1,C9JB83_HUMAN
BDH1,A0A0G2JRX6_HUMAN
BDH1,A0A494C1C0_HUMAN
BDH1,H7C2W1_HUMAN
GCNT2,GNT2A_HUMAN
GCNT2,B7ZBL3_HUMAN
GCNT2,A0AAG2TJ15_HUMAN
GCNT2,A0AAG2TJN9_HUMAN
IDUA,IDUA_HUMAN
IDUA,J9QQV7_HUMAN
IDUA,A0A286RZ47_HUMAN
IDUA,D6R9D5_HUMAN
IDUA,Q56A80_HUMAN
IDUA,H0Y9R9_HUMAN
IDUA,A0A286RYY1_HUMAN
ASAH1,ASAH1_HUMAN
ASAH1,B1B5P7_HUMAN
ASAH1,B1B5Q2_HUMAN
ASAH1,B1B5S8_HUMAN
ASAH1,B1B5Q0_HUMAN
ASAH1,A0A1B0GTD4_HUMAN
ASAH1,B1B5Q3_HUMAN
ASAH1,B1B5T7_HUMAN
ASAH1,A0A1B0GW30_HUMAN
ASAH1,A0A1B0GUP1_HUMAN
ASAH1,A0A1B0GVA3_HUMAN
ASAH1,B1B5T0_HUMAN
ASAH1,B1B5R8_HUMAN
ASAH1,A0A1B0GUE3_HUMAN
ASAH1,B1B5P6_HUMAN
ASAH1,A0A1B0GTM3_HUMAN
ASAH1,A0A1B0GVL2_HUMAN
ASAH1,A0A1B0GW68_HUMAN
ASAH1,A0A1B0GW66_HUMAN
ASAH1,B1B5Q8_HUMAN
ASAH1,B1B5S5_HUMAN
ASAH1,A0A1B0GVG2_HUMAN
ASAH1,A0A1B0GTZ5_HUMAN
ASAH1,A0A1B0GV06_HUMAN
ASAH1,B1B5R9_HUMAN
ASAH1,A0A1B0GVE7_HUMAN
ASAH1,A0A1B0GU62_HUMAN
ASAH1,A0A1B0GW48_HUMAN
ASAH1,A0A1B0GUG1_HUMAN
ASAH1,A0A1B0GUB3_HUMAN
ASAH1,A0A1B0GVC9_HUMAN
ASAH1,A0A1B0GU70_HUMAN
ASAH1,B1B5S7_HUMAN
ASAH1,A0A1B0GUQ5_HUMAN
ASAH1,A0A1B0GU06_HUMAN
ASAH1,A0A1B0GVJ1_HUMAN
ASAH1,A0A1B0GTQ7_HUMAN
ASAH1,A0A1B0GTX9_HUMAN
ASAH1,A0A1B0GUW4_HUMAN
ASAH1,B1B5S6_HUMAN
ASAH1,A0A1B0GWC9_HUMAN
ASAH1,A0A1B0GTA6_HUMAN
ASAH1,A0A1B0GV95_HUMAN
ASAH1,A0A1B0GUA4_HUMAN
ASAH1,A0A1B0GVY5_HUMAN
ASAH1,B1B5Q9_HUMAN
ASAH1,A0A1B0GUJ3_HUMAN
ASAH1,A0A1B0GVA8_HUMAN
ASAH1,A0A1B0GUJ2_HUMAN
ASAH1,A0A1B0GTP7_HUMAN
ASAH1,A0A1B0GUH5_HUMAN
ASAH1,A0A1B0GV88_HUMAN
ASAH1,E7EMM4_HUMAN
PLB1,PLB1_HUMAN
PLB1,B2RWP8_HUMAN
PLB1,H7C012_HUMAN
PLB1,C9JYQ2_HUMAN
PLB1,H7BZW4_HUMAN
PLB1,H7C2A5_HUMAN
PLB1,H7C1D3_HUMAN
PLB1,H7BYX7_HUMAN
PIGL,PIGL_HUMAN
PIGL,B4DJK6_HUMAN
PIGL,J3KSD1_HUMAN
PIGL,A0A096LPK2_HUMAN
PIGL,J3QLG8_HUMAN
PIGL,A8MTV0_HUMAN
PIGL,M0QYT4_HUMAN
PIGL,J3QQI7_HUMAN
B3GALT2,B3GT2_HUMAN
BPNT1,BPNT1_HUMAN
BPNT1,F8VVW8_HUMAN
BPNT1,F8VZG4_HUMAN
BPNT1,A6NF51_HUMAN
BPNT1,F8VRY7_HUMAN
BPNT1,F8W1J0_HUMAN
FUT2,FUT2_HUMAN
FUT2,Q7KZZ1_HUMAN
FUT2,A0A7L9AZK5_HUMAN
FUT2,A0A7L9AZS2_HUMAN
FUT2,A0A7L9AYG2_HUMAN
FUT2,B3W6G7_HUMAN
FUT2,Q5XLR8_HUMAN
FUT2,A0A7M4CF08_HUMAN
FUT2,A8K2L2_HUMAN
FUT2,A0A7M4CF14_HUMAN
FUT2,A0A7L9AZP2_HUMAN
FUT2,A0A7M4CEZ1_HUMAN
FUT2,A0A7M4CF19_HUMAN
FUT2,A0A7M4CF05_HUMAN
FUT2,A0A7L9AZU0_HUMAN
FUT2,A0A7M4CF07_HUMAN
FUT2,A0A866W333_HUMAN
FUT2,A0A7M4CF01_HUMAN
FUT2,A0A7M4CF04_HUMAN
FUT2,A0A7M4CF15_HUMAN
FUT2,W6E7L2_HUMAN
FUT2,A0A866W0U4_HUMAN
FUT2,A0A7M4CF17_HUMAN
FUT2,L8EC57_HUMAN
FUT2,A0A7M4CF10_HUMAN
FUT2,A0A866W2E3_HUMAN
FUT2,A0A866VVB6_HUMAN
FUT2,A0A7M4CF20_HUMAN
FUT2,A0A7M4CEY9_HUMAN
FUT2,A0A7M4CF21_HUMAN
FUT2,A0A7M4CF18_HUMAN
FUT2,A0A7M4CF24_HUMAN
FUT2,A0A7M4CEZ4_HUMAN
FUT2,B5B9L6_HUMAN
FUT2,A0A7L9AYP3_HUMAN
FUT2,A0A7M4CF09_HUMAN
FUT2,A0A7M4CEZ3_HUMAN
FUT2,A0A866W2E6_HUMAN
FUT2,A0A7M4CF06_HUMAN
FUT2,W6E8M9_HUMAN
GRHPR,GRHPR_HUMAN
GRHPR,U3KQ56_HUMAN
GRHPR,Q5M7Z5_HUMAN
BCKDHB,ODBB_HUMAN
BCKDHB,A0A0K2GN21_HUMAN
PDE3B,PDE3B_HUMAN
PDE3B,A7E2E5_HUMAN
TECR,TECR_HUMAN
TECR,M0R3C3_HUMAN
TECR,M0R329_HUMAN
TECR,M0R2N5_HUMAN
TECR,M0R2E5_HUMAN
HPSE2,HPSE2_HUMAN
HPSE2,Q2M1H9_HUMAN
HPSE2,F8S1G9_HUMAN
HPSE2,A0A0A0MSB9_HUMAN
NANP,NANP_HUMAN
NANP,L8EBE6_HUMAN
AGMAT,GDAH_HUMAN
PANK2,PANK2_HUMAN
PANK2,Q52M85_HUMAN
PANK2,Q6P1K9_HUMAN
PANK2,A4FU43_HUMAN
PANK2,A0A2R8YF29_HUMAN
PANK2,V9GYZ0_HUMAN
PANK2,A0A2R8YFI4_HUMAN
PANK2,V9GYH1_HUMAN
ALG1,ALG1_HUMAN
ALG1,A0A804HLB7_HUMAN
ALG1,A0A804HKK4_HUMAN
ALG1,K7EQK1_HUMAN
ALG1,A0A804HJL6_HUMAN
ALG1,K7EID2_HUMAN
ALG1,A0A804HJE3_HUMAN
ALG1,K7EPU3_HUMAN
ALG1,A0A804HIG6_HUMAN
ALG1,A0A804HKJ4_HUMAN
ALG1,A0A804HKX7_HUMAN
ALG1,A0A804HKU4_HUMAN
ALG1,A0A804HJQ1_HUMAN
ALG1,A0A804HHW1_HUMAN
TRIT1,MOD5_HUMAN
TRIT1,Q3T7C3_HUMAN
TRIT1,Q3T7B4_HUMAN
TRIT1,B4DK89_HUMAN
TRIT1,Q3T7B8_HUMAN
TRIT1,I6L9K0_HUMAN
TRIT1,Q3T7C5_HUMAN
TRIT1,S4R3F4_HUMAN
TRIT1,S4R2X1_HUMAN
TRIT1,S4R3U8_HUMAN
TRIT1,Q3T7C7_HUMAN
TRIT1,Q3T7C6_HUMAN
TRIT1,A0A3B3ITK2_HUMAN
TRIT1,S4R3C5_HUMAN
TRIT1,S4R2Z0_HUMAN
PDE10A,PDE10_HUMAN
PDE10A,A0A1B1UZR0_HUMAN
PDE10A,A0A3B3ISJ6_HUMAN
PDE10A,A0A1B1UZQ1_HUMAN
PDE10A,A0A3B3IT18_HUMAN
PDE10A,A0A5F9ZI67_HUMAN
PDE10A,A0A7I2V301_HUMAN
PDE10A,A0A3B3IS50_HUMAN
PDE10A,A0A7I2YQV2_HUMAN
PDE10A,A0A3B3IRU7_HUMAN
PDE10A,A0A7I2V618_HUMAN
PDE10A,A0A3B3IRL3_HUMAN
PDE10A,A0A087WUD0_HUMAN
PDE10A,A0A5F9ZHF9_HUMAN
PDE10A,A0A7I2YQI4_HUMAN
PDE10A,A0AAA9X175_HUMAN
PDE10A,A0A3B3ITT8_HUMAN
NAT2,ARY2_HUMAN
NAT2,A4Z737_HUMAN
NAT2,A0A0S2A4Q6_HUMAN
NAT2,A4Z6V9_HUMAN
NAT2,A4Z7K4_HUMAN
NAT2,Q400I5_HUMAN
NAT2,A9X7Q9_HUMAN
NAT2,A4Z7J7_HUMAN
NAT2,A4Z7P9_HUMAN
NAT2,A4Z7V0_HUMAN
NAT2,A4Z6U4_HUMAN
NAT2,A9X7U6_HUMAN
NAT2,A4Z6U7_HUMAN
NAT2,Q400I7_HUMAN
NAT2,A4Z867_HUMAN
NAT2,A9X854_HUMAN
NAT2,A4Z787_HUMAN
NAT2,A4Z6U9_HUMAN
NAT2,A4Z6T8_HUMAN
NAT2,A4Z6T7_HUMAN
NAT2,A4Z7F6_HUMAN
NAT2,A9X868_HUMAN
NAT2,A4Z6T9_HUMAN
NAT2,A4Z6U6_HUMAN
NAT2,A0A0S2A5X5_HUMAN
NAT2,A9X844_HUMAN
NAT2,A4Z6Y1_HUMAN
NAT2,E7EWF9_HUMAN
NAT2,A0A0S2A5J2_HUMAN
NAT2,A4Z6Y5_HUMAN
NAT2,A9X7X6_HUMAN
NAT2,A4Z7H3_HUMAN
NAT2,A9X816_HUMAN
NAT2,A0A0S2A5S1_HUMAN
NAT2,A4Z6Y3_HUMAN
PANK4,PANK4_HUMAN
PANK4,Q7RTX2_HUMAN
PANK4,H0YA26_HUMAN
PANK4,H0YA31_HUMAN
PANK4,H0YA02_HUMAN
PANK4,D6RJF3_HUMAN
PANK4,E9PHT6_HUMAN
PANK4,H0Y9E4_HUMAN
CYP2R1,CP2R1_HUMAN
CYP2R1,E9PS56_HUMAN
CYP2R1,K7EMQ4_HUMAN
CYP2R1,E9PJT9_HUMAN
B4GALT5,B4GT5_HUMAN
CH25H,CH25H_HUMAN
POLA1,DPOLA_HUMAN
POLA1,L8ECG9_HUMAN
POLA1,A0A7I2V2V3_HUMAN
POLA1,A0A5F9ZHW2_HUMAN
POLA1,A6NMQ1_HUMAN
GSTP1,GSTP1_HUMAN
GSTP1,B2C310_HUMAN
GSTP1,A0A3B6XSH2_HUMAN
GSTP1,A0A087X2E9_HUMAN
GSTP1,Q5D6A5_HUMAN
GSTP1,C7DJS2_HUMAN
GSTP1,A8MX94_HUMAN
GSTP1,A0A2R8Y5E5_HUMAN
GSTP1,A0A0M5MRY8_HUMAN
GSTP1,A0A0M4UT83_HUMAN
GSTP1,A0A087X243_HUMAN
GSTP1,A0A2P1FDF0_HUMAN
GSTP1,C7DJS1_HUMAN
NEU1,NEUR1_HUMAN
NEU1,E9PIF4_HUMAN
NEU1,A0A0G2JKS5_HUMAN
NEU1,Q5JQI0_HUMAN
NEU1,Q6Q4G9_HUMAN
NEU1,Q6IBT5_HUMAN
NEU1,Q6Q4G7_HUMAN
NEU1,Q6Q4G8_HUMAN
SQLE,ERG1_HUMAN
SQLE,E5RJH9_HUMAN
SQLE,E7EVQ6_HUMAN
SQLE,H0YBN7_HUMAN
MGAT4C,MGT4C_HUMAN
MGAT4C,F8VTY5_HUMAN
MGAT4C,F8VWY2_HUMAN
HK3,HXK3_HUMAN
HK3,H0Y9N6_HUMAN
HK3,Q16779_HUMAN
HK3,H0YAG4_HUMAN
HK3,H0Y8U9_HUMAN
DOLK,DOLK_HUMAN
DOLK,A0A0S2Z597_HUMAN
DOLK,A0A0S2Z5Y1_HUMAN
PIGZ,PIGZ_HUMAN
PIGZ,C9JQX2_HUMAN
PIGZ,H7C2E0_HUMAN
TXNRD3,TRXR3_HUMAN
TXNRD3,H0YBQ0_HUMAN
TXNRD3,H0YBI6_HUMAN
ALDH9A1,AL9A1_HUMAN
POMT1,POMT1_HUMAN
POMT1,A0A7I2V524_HUMAN
POMT1,B4DWD8_HUMAN
POMT1,A0A1V1FTP4_HUMAN
POMT1,A0A804HIE5_HUMAN
POMT1,Q5JT04_HUMAN
POMT1,Q5JT02_HUMAN
POMT1,B4DTW4_HUMAN
POMT1,A0A7I2V5X3_HUMAN
POMT1,A0A7I2V5S7_HUMAN
POMT1,A0A7I2V445_HUMAN
POMT1,A0A804HHZ8_HUMAN
POMT1,Q5JT03_HUMAN
POMT1,A0A7I2V2K0_HUMAN
POMT1,A0A7I2V3L5_HUMAN
POMT1,A0A804HKU5_HUMAN
POMT1,A0A7I2V3H8_HUMAN
POMT1,A0A7I2V5W1_HUMAN
POMT1,A0A7I2V568_HUMAN
POMT1,A0A7I2V4U3_HUMAN
POMT1,A0A7I2V2G9_HUMAN
POMT1,A0A7I2V4L4_HUMAN
POMT1,A0A7I2YQK3_HUMAN
POMT1,A0A804HKS2_HUMAN
POMT1,A0A7I2V5P7_HUMAN
POMT1,A0A7I2V356_HUMAN
POMT1,A0A7I2V2T7_HUMAN
POMT1,Q5JSZ6_HUMAN
POMT1,A0A7I2V505_HUMAN
POMT1,A0A7I2V5V4_HUMAN
POMT1,Q5JT05_HUMAN
POMT1,A0A804HI97_HUMAN
POMT1,Q5JT07_HUMAN
POMT1,A0A7I2V4U0_HUMAN
LFNG,LFNG_HUMAN
ACYP2,ACYP2_HUMAN
ACYP2,U3KQ94_HUMAN
ACYP2,U3KPX8_HUMAN
ACYP2,E9PF46_HUMAN
ACYP2,U3KQ09_HUMAN
ACYP2,U3KQL2_HUMAN
ACYP2,F8WA34_HUMAN
ACYP2,U3KPX1_HUMAN
ACYP2,Q4ZFV7_HUMAN
ACYP2,Q53TK7_HUMAN
NME6,NDK6_HUMAN
NME6,A0A2R8Y547_HUMAN
NME6,A0A0C4DG91_HUMAN
NME6,F2Z2J2_HUMAN
NME6,A0A2R8Y7V2_HUMAN
NME6,C9J1J2_HUMAN
NME6,C9J867_HUMAN
NME6,C9JQB1_HUMAN
NME6,C9J9V6_HUMAN
POLG2,DPOG2_HUMAN
POLG2,E5KS15_HUMAN
POLG2,J3QRU9_HUMAN
POLG2,A0A5F9ZHX9_HUMAN
POLG2,A0A5F9ZH93_HUMAN
POLG2,J3KRM2_HUMAN
GANAB,GANAB_HUMAN
GANAB,F5H6X6_HUMAN
GANAB,E9PKU7_HUMAN
GANAB,Q9BS14_HUMAN
GANAB,E9PQ69_HUMAN
GANAB,E9PNH1_HUMAN
PTEN,PTEN_HUMAN
PTEN,A0A8V8TQX2_HUMAN
PTEN,A0A087X033_HUMAN
PTEN,A0A8V8TP77_HUMAN
PTEN,F6KD01_HUMAN
PTEN,H6WA46_HUMAN
PTEN,A0A8V8TPK6_HUMAN
PTEN,A0A8I5KR36_HUMAN
PTEN,H6WA51_HUMAN
PTEN,A0A8I5KVQ8_HUMAN
PTEN,A0A386NCS8_HUMAN
PTEN,H6WA52_HUMAN
PTEN,A0A386NBZ2_HUMAN
PTEN,A0AAQ5BGY7_HUMAN
PTEN,A0A2P0XNP6_HUMAN
PTEN,A0A142FGX1_HUMAN
PTEN,A0A1V0DNR7_HUMAN
PTEN,A0AA34QVZ8_HUMAN
PTEN,A0A2R4SE35_HUMAN
PTEN,A0A9L9PYJ2_HUMAN
PTEN,A0A024QYR6_HUMAN
PTEN,A0AAQ5BH13_HUMAN
PTEN,A0A8I5KSF9_HUMAN
ENPP2,ENPP2_HUMAN
ENPP2,L8ECC9_HUMAN
ENPP2,E7EUF1_HUMAN
ENPP2,E5RIA2_HUMAN
ENPP2,E5RIB9_HUMAN
ENPP2,E5RJ49_HUMAN
ACAT1,THIL_HUMAN
ACAT1,A0A5F9ZHJ0_HUMAN
ACAT1,E9PRQ6_HUMAN
ACAT1,A0A5F9ZI66_HUMAN
ACAT1,A0A5F9ZHH9_HUMAN
ACAT1,A0A5F9ZHD4_HUMAN
ACAT1,A0A5F9ZHL1_HUMAN
ACAT1,H0YEL7_HUMAN
ACAT1,A0A5F9ZHJ7_HUMAN
ACAT1,A0A5F9ZHL7_HUMAN
NIT2,NIT2_HUMAN
NIT2,H7C579_HUMAN
NIT2,F8WF58_HUMAN
NIT2,F8WF70_HUMAN
DGUOK,DGUOK_HUMAN
DGUOK,E5KSL5_HUMAN
DGUOK,A0A0S2Z3T7_HUMAN
DGUOK,A0A0S2Z3N1_HUMAN
DGUOK,Q9BVK7_HUMAN
LARS2,SYLM_HUMAN
LARS2,A0A2R8Y581_HUMAN
LARS2,E9PHM2_HUMAN
LARS2,C9JYR8_HUMAN
LARS2,A0A494C1E0_HUMAN
LARS2,A0A499FJL2_HUMAN
LARS2,A0A494C1K2_HUMAN
PIP5K1B,PI51B_HUMAN
PIP5K1B,A0A0A0MRU3_HUMAN
PIP5K1B,A0A0A0MSP5_HUMAN
PIP5K1B,A0A0A0MT25_HUMAN
NME1-NME2,Q32Q12_HUMAN
NME1-NME2,J3KPD9_HUMAN
SC5D,SC5D_HUMAN
SC5D,E9PPW5_HUMAN
SC5D,E9PQ91_HUMAN
GSTO2,GSTO2_HUMAN
TMLHE,TMLH_HUMAN
OGT,OGT1_HUMAN
OGT,Q9H5T3_HUMAN
OGT,Q548W1_HUMAN
OGT,B4DTL6_HUMAN
OGT,A0A8V8TQ37_HUMAN
OGT,A0A8V8TPA3_HUMAN
OGT,C9JZL3_HUMAN
OGT,A0A8V8TQ64_HUMAN
OGT,A0A8V8TQJ1_HUMAN
OGT,A0A8V8TP17_HUMAN
OGT,A0A8V8TNT2_HUMAN
OGT,A0A8V8TP98_HUMAN
PSAT1,SERC_HUMAN
PSAT1,A9LS35_HUMAN
BLVRB,BLVRB_HUMAN
BLVRB,M0QZL1_HUMAN
BLVRB,M0R192_HUMAN
BLVRB,A0A2R8Y7Y9_HUMAN
BLVRB,A0A2R8YEP4_HUMAN
GCNT4,GCNT4_HUMAN
PDE9A,PDE9A_HUMAN
PDE9A,A0A0S2Z475_HUMAN
PDE9A,A0A0S2Z4T6_HUMAN
PDE9A,A0A0S2Z4A3_HUMAN
ALG14,ALG14_HUMAN
UGT2B4,UD2B4_HUMAN
UGT2B4,D6RGY0_HUMAN
AMDHD1,HUTI_HUMAN
AMDHD1,H0YI62_HUMAN
ARSB,ARSB_HUMAN
ARSB,A0A2U3U034_HUMAN
ARSB,E5RHC4_HUMAN
IVD,IVD_HUMAN
IVD,A0A0A0MT83_HUMAN
IVD,A0A0S2Z4K7_HUMAN
IVD,A0A2L0RIE3_HUMAN
IVD,A0A2L0RI93_HUMAN
IVD,H0YNA4_HUMAN
IVD,H7C4G6_HUMAN
IVD,H0YNT5_HUMAN
IVD,A0A2L0RIB1_HUMAN
IVD,A0A2L0RI88_HUMAN
IVD,A0A087WVD3_HUMAN
IVD,A0A0S2Z3Z7_HUMAN
IVD,A0A2L0RI76_HUMAN
IVD,H0YN10_HUMAN
IVD,H0YKV0_HUMAN
IVD,H0YLC3_HUMAN
IVD,O43577_HUMAN
DHODH,PYRD_HUMAN
DHODH,J3QRQ3_HUMAN
DHODH,I3NI32_HUMAN
DHODH,I3L449_HUMAN
DHODH,J3QRJ4_HUMAN
B3GAT2,B3GA2_HUMAN
B3GAT2,Q29RV3_HUMAN
B3GAT2,A0A087WXU9_HUMAN
POLR3K,RPC10_HUMAN
POLR3K,L0R6M6_HUMAN
B3GALNT1,B3GL1_HUMAN
B3GALNT1,C9JXR0_HUMAN
B3GALNT1,E7EVF0_HUMAN
B3GALNT1,C9JRV6_HUMAN
B3GALNT1,C9J0F8_HUMAN
B3GALNT1,C9J6I7_HUMAN
B3GALNT1,C9J8U7_HUMAN
B3GALNT1,R4X601_HUMAN
B3GALNT1,R4X5Z0_HUMAN
B3GALNT1,R4X5Z4_HUMAN
B3GALNT1,R4X604_HUMAN
B3GALNT1,E7EVS2_HUMAN
B3GALNT1,C9JD16_HUMAN
B3GALNT1,Q49AT3_HUMAN
B3GALNT1,A0A494C097_HUMAN
B3GALNT1,A0A494C0Y5_HUMAN
PLOD2,PLOD2_HUMAN
PLOD2,A0A994J3M7_HUMAN
PLOD2,A0A994J6E6_HUMAN
PLOD2,E7ETU9_HUMAN
PLOD2,F8WEW3_HUMAN
PLOD2,A0A9L9PX47_HUMAN
PLOD2,A0A9L9PXC2_HUMAN
PLOD2,Q96AR9_HUMAN
PLOD2,Q96QU5_HUMAN
PLOD2,A0A994J6S5_HUMAN
PLOD2,C9JXZ0_HUMAN
NME4,NDKM_HUMAN
NME4,Q4TT34_HUMAN
NME4,A2IDC9_HUMAN
NME4,H0Y6J0_HUMAN
NME4,F2Z297_HUMAN
NME4,A0A087WVT9_HUMAN
NME4,F2Z2X0_HUMAN
MTHFR,MTHR_HUMAN
MTHFR,Q9NY62_HUMAN
MTHFR,L7P8G6_HUMAN
MTHFR,A0A482KE01_HUMAN
MTHFR,A0A1C9J7R9_HUMAN
MTHFR,A0A1W5XGE6_HUMAN
MTHFR,Q9NY63_HUMAN
MTHFR,A0A286YFD0_HUMAN
MTHFR,A0MPA5_HUMAN
MTHFR,Q5SNW5_HUMAN
MTHFR,A0A1B0GXD9_HUMAN
MTHFR,F8W9T8_HUMAN
MTHFR,A0A4P8L6T5_HUMAN
MTHFR,A0A286YF17_HUMAN
MTHFR,A0A482KFZ6_HUMAN
MTHFR,A0A286YF47_HUMAN
MTHFR,Q5SNW7_HUMAN
MTHFR,Q4FE54_HUMAN
NME1,NDKA_HUMAN
NME1,E5RHP0_HUMAN
NME1,C9K028_HUMAN
NME1,E7ERL0_HUMAN
UGT2A2,UD2A2_HUMAN
ALG5,ALG5_HUMAN
ALG5,A0A7P0T901_HUMAN
ALG5,A0A7P0TA98_HUMAN
ALG5,A0A7P0T8X9_HUMAN
ALG5,B4DR67_HUMAN
ALG5,A0A7P0TAI2_HUMAN
ALG5,A0A7P0T882_HUMAN
ALG5,A0A7P0TB27_HUMAN
ALG5,A0A7P0T9X2_HUMAN
ALG5,A0A7P0TA95_HUMAN
ALG5,A0A7P0T9C7_HUMAN
ALG5,A0A7P0TAL2_HUMAN
ALG5,A0A7P0T9B8_HUMAN
ALG5,A0A7P0Z4I2_HUMAN
ALG5,A0A7P0T850_HUMAN
ALG10,AG10A_HUMAN
ALG10,F5H5T2_HUMAN
ALG10,F5GZZ6_HUMAN
P4HA2,P4HA2_HUMAN
P4HA2,Q05DA4_HUMAN
P4HA2,C9JCP0_HUMAN
P4HA2,C9JX45_HUMAN
P4HA2,A8MXE0_HUMAN
P4HA2,C9JFJ1_HUMAN
P4HA2,C9JIG4_HUMAN
P4HA2,E7EPI9_HUMAN
P4HA2,C9JN43_HUMAN
P4HA2,E7ERI1_HUMAN
P4HA2,E7ENX0_HUMAN
GART,PUR2_HUMAN
GART,Q3B7A7_HUMAN
GART,F8WD69_HUMAN
GART,C9JBJ1_HUMAN
GART,C9JTV6_HUMAN
GART,C9JKQ7_HUMAN
GART,H7C366_HUMAN
GART,A0A140TA71_HUMAN
GART,Q71VH3_HUMAN
GART,C9JZG2_HUMAN
UGT8,CGT_HUMAN
UGT8,D6RFW2_HUMAN
LPGAT1,LGAT1_HUMAN
ENTPD2,ENTP2_HUMAN
COQ6,COQ6_HUMAN
COQ6,A0A0D9SFJ1_HUMAN
COQ6,G3V3A1_HUMAN
COQ6,G3V2L5_HUMAN
COQ6,G3V434_HUMAN
COQ6,G3V3L0_HUMAN
COQ6,G3V4A6_HUMAN
FECH,HEMH_HUMAN
FECH,Q8TD50_HUMAN
FECH,K7EJX5_HUMAN
FECH,K7ELX4_HUMAN
FECH,K7EJM8_HUMAN
FECH,A0A499FJN5_HUMAN
IMPA2,IMPA2_HUMAN
IMPA2,Q6PIP6_HUMAN
IMPA2,K7EII9_HUMAN
IMPA2,K7EIH6_HUMAN
IMPA2,Q9UNV4_HUMAN
IMPA2,K7EL65_HUMAN
IMPA2,Q9UPE5_HUMAN
IMPA2,Q9UPE6_HUMAN
IMPA2,Q9UPE8_HUMAN
IMPA2,Q9UNV5_HUMAN
IMPA2,K7ELF8_HUMAN
IMPA2,Q9UPE7_HUMAN
IMPA2,Q9UNV6_HUMAN
DLAT,ODP2_HUMAN
DLAT,A0A7P0Z423_HUMAN
DLAT,Q86YI5_HUMAN
DLAT,A0A7P0Z4G4_HUMAN
DLAT,A0A7P0T9N8_HUMAN
DLAT,A0A7P0TAG1_HUMAN
DLAT,H0YDD4_HUMAN
DLAT,E9PKC7_HUMAN
DLAT,A0A7P0TA47_HUMAN
DLAT,A0A7P0TBE2_HUMAN
DLAT,E9PEJ4_HUMAN
DLAT,A0A7P0TAX2_HUMAN
DLAT,A0A7P0TBK2_HUMAN
DLAT,A0A7P0T997_HUMAN
DLAT,A0A7P0Z459_HUMAN
UROS,HEM4_HUMAN
UROS,Q5T3L8_HUMAN
UROS,A0A087X021_HUMAN
UROS,A0A3B3IS76_HUMAN
UROS,A0A3B3IS33_HUMAN
UROS,A0A0S2Z5C5_HUMAN
UROS,Q5T3L7_HUMAN
UROS,Q5T3L9_HUMAN
UROS,A0A3B3IU75_HUMAN
UROS,A0A3B3IUC8_HUMAN
UROS,A0A087WUV7_HUMAN
UROS,Q9BT54_HUMAN
UROS,A0A3B3ISX6_HUMAN
UROS,A0A087WZB7_HUMAN
UROS,A0A3B3ISM6_HUMAN
UROS,A0A3B3ITJ2_HUMAN
UROS,A0A3B3ISL9_HUMAN
UROS,A0A0S2Z4T8_HUMAN
IPMK,IPMK_HUMAN
OXSM,OXSM_HUMAN
OXSM,F8VNS3_HUMAN
OXSM,B4E3Q7_HUMAN
OXSM,C9JQQ2_HUMAN
OXSM,C9J2G3_HUMAN
TUBA8,TBA8_HUMAN
TUBA8,C9J2C0_HUMAN
TUBA8,A0A7P0TA31_HUMAN
TUBA8,A0A7P0T945_HUMAN
TUBA8,V9GZ17_HUMAN
TUBA8,C9K0S6_HUMAN
GMPR2,GMPR2_HUMAN
GMPR2,H0YMV5_HUMAN
GMPR2,H0YK13_HUMAN
GMPR2,H0YMR9_HUMAN
GMPR2,Q86SZ5_HUMAN
GMPR2,A0A0B4J281_HUMAN
GMPR2,H0YNJ6_HUMAN
GMPR2,H0YKE1_HUMAN
GMPR2,H0YNH0_HUMAN
GMPR2,H0YKK3_HUMAN
GMPR2,H0YLB8_HUMAN
GMPR2,H0YMB3_HUMAN
GMPR2,H0YL68_HUMAN
GMPR2,H0YMW6_HUMAN
GMPR2,H0YNS9_HUMAN
GMPR2,H0YN22_HUMAN
GMPR2,H0YLV5_HUMAN
GMPR2,H0YMG3_HUMAN
GMPR2,H0YN74_HUMAN
GMPR2,H0YK71_HUMAN
GMPR2,Q6PKC0_HUMAN
GMPR2,A0AAG2THM2_HUMAN
GMPR2,A0AAG2TL40_HUMAN
ALOX12B,LX12B_HUMAN
ALOX12B,A0A3B3IRK2_HUMAN
UMPS,UMPS_HUMAN
UMPS,A8K5J1_HUMAN
UMPS,F2Z303_HUMAN
UMPS,B5LY64_HUMAN
UMPS,F2Z3P2_HUMAN
UMPS,E9PFD2_HUMAN
UMPS,F8WDG4_HUMAN
UMPS,B5LY70_HUMAN
UMPS,B5LY69_HUMAN
UMPS,B5LY71_HUMAN
UMPS,B5LY67_HUMAN
SULT1A4,ST1A4_HUMAN
SULT1A4,H3BRT0_HUMAN
SULT1A4,A0A0A6YYL2_HUMAN
SULT1A4,H3BNY7_HUMAN
